Step,Scaffold,SMILES,Custom alerts,QED Score,dockstream,raw_dockstream,total_score,ID,groups
117,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3cc(F)cc(F)c3)c3[nH]c(=O)[nH]c(=O)c3c2)cn1,1,0.580283224582672,0.982894659042358,-12.8149995803833,0.900248646736145,Reinforcement learning demo_3,Mol_2
117,O=c1[nH]c(=O)c2cc(-c3cncnc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3cncnc3)cc(-c3cc(F)cc(F)c3)c2[nH]1,1,0.580088913440704,0.982773244380951,-12.8100004196167,0.900105714797974,Reinforcement learning demo_4,Mol_2
86,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3ccc(F)cc3F)c3[nH]c(=O)[nH]c(=O)c3c2)cn1,1,0.580283224582672,0.982428789138794,-12.7959995269775,0.899893045425415,Reinforcement learning demo_5,Mol_2
101,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3cccc(F)c3)c3[nH]c(=O)[nH]c(=O)c3c2)cn1,1,0.589568674564362,0.979156196117401,-12.6750001907349,0.899771809577942,Reinforcement learning demo_6,Mol_2
94,c1ccc(-c2cc(-c3cccnc3)c3ccccc3c2)cc1,Cc1ccccc1-c1cc(-c2ccc(C(N)=O)nc2)c2ccccc2c1,1,0.572813093662262,0.984242856502533,-12.8730001449585,0.899333357810974,Reinforcement learning demo_7,Mol_2
115,O=c1[nH]c(=O)c2cc(-c3cccnc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cnccc3C)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.583967685699463,0.979678392410278,-12.6929998397827,0.898740708827972,Reinforcement learning demo_8,Mol_2
116,O=c1[nH]c(=O)c2cc(-c3cncnc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3cncnc3)cc(-c3cccc(F)c3)c2[nH]1,1,0.589003801345825,0.977979362010956,-12.6359996795654,0.898726940155029,Reinforcement learning demo_9,Mol_2
115,O=c1[nH]c(=O)c2cc(-c3cccnc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3cccnc3)cc(-c3cccc(F)c3)c2[nH]1,1,0.591567099094391,0.976933062076569,-12.6029996871948,0.898575723171234,Reinforcement learning demo_10,Mol_2
82,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccncc3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.592346131801605,0.97604101896286,-12.576000213623,0.898088872432709,Reinforcement learning demo_11,Mol_2
70,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccc(F)cc3F)c2[nH]1,1,0.581966400146484,0.978287160396576,-12.6459999084473,0.897163569927216,Reinforcement learning demo_12,Mol_2
99,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2cnn(C)c2)cc2c(=O)[nH]c(=O)[nH]c12,1,0.59166806936264,0.974263370037079,-12.5249996185303,0.896554410457611,Reinforcement learning demo_13,Mol_2
119,O=c1[nH]c(=O)c2cc(-c3cc[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccn(C)c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.59201967716217,0.970930457115173,-12.4379997253418,0.894086301326752,Reinforcement learning demo_14,Mol_2
97,O=c1ccc2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccccc3C(N)=O)cc3ccc(=O)[nH]c23)c1,1,0.57634848356247,0.97604101896286,-12.576000213623,0.894000172615051,Reinforcement learning demo_15,Mol_2
117,N=c1ccc(-c2cc(-c3ccccc3)c3ccccc3n2)c[nH]1,N=c1ccc(-c2cc(-c3cc(F)cc(F)c3)c3cc(F)ccc3n2)c[nH]1,1,0.535777091979981,0.989353001117706,-13.1490001678467,0.893216550350189,Reinforcement learning demo_16,Mol_2
117,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3ccc(F)cc3)c3[nH]c(=O)[nH]c(=O)c3c2)cn1,1,0.589568674564362,0.96803742647171,-12.3699998855591,0.891249299049377,Reinforcement learning demo_17,Mol_2
95,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccccc3C)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.574135184288025,0.973158419132233,-12.4949998855591,0.891227602958679,Reinforcement learning demo_18,Mol_2
50,c1ccc(-c2[nH]ncc2-c2cccc3cccnc23)cc1,NC(=O)c1cnc2c(-c3cn[nH]c3-c3cccc(O)c3)cccc2c1,1,0.536542117595673,0.986364781856537,-12.9750003814697,0.89117968082428,Reinforcement learning demo_19,Mol_2
89,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cnn(C)c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.59166806936264,0.966905236244202,-12.3450002670288,0.890908181667328,Reinforcement learning demo_20,Mol_2
118,O=c1[nH]c(=O)c2cc(-c3cccnc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccc(O)nc3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.519994735717773,0.992197692394257,-13.3669996261597,0.890905559062958,Reinforcement learning demo_21,Mol_2
105,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3cccc(F)c3)c2[nH]1,1,0.591567099094391,0.966488301753998,-12.3360004425049,0.89056271314621,Reinforcement learning demo_22,Mol_2
94,O=c1ccc2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2cnn(C)c2)cc2ccc(=O)[nH]c12,1,0.609639465808868,0.960530519485474,-12.2180004119873,0.890440344810486,Reinforcement learning demo_23,Mol_2
27,c1ccc(-c2ccc3ccccc3c2)cc1,Cc1cc2ccccc2cc1-c1ccccc1C(N)=O,1,0.746253371238709,0.92177015542984,-11.71399974823,0.889883697032928,Reinforcement learning demo_24,Mol_2
46,c1ccc(-c2nn[nH]n2)c(-c2ccc3ccccc3c2)c1,c1ccc(-c2nn[nH]n2)c(-c2ccc3ccccc3c2)c1,1,0.605205476284027,0.961072504520416,-12.2279996871948,0.889775812625885,Reinforcement learning demo_25,Mol_2
109,N=c1nc2c(-c3ccccc3)cc(-c3cn[nH]c3)cc2c[nH]1,Cn1cc(-c2cc(-c3cccc(F)c3)c3nc(=N)[nH]cc3c2)cn1,1,0.595229744911194,0.963777661323547,-12.2799997329712,0.889395236968994,Reinforcement learning demo_26,Mol_2
104,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cccc3ccc(C(N)=O)cc23)cc[nH]1,1,0.51621276140213,0.991426944732666,-13.3009996414185,0.889246225357056,Reinforcement learning demo_27,Mol_2
116,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,CCc1ccccc1-c1cc2ccccc2c2c(=O)[nH]c(=O)[nH]c12,1,0.554937362670898,0.976408421993256,-12.5869998931885,0.88865578174591,Reinforcement learning demo_28,Mol_2
88,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cccc(F)c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.576111733913422,0.966441631317139,-12.335000038147,0.886606276035309,Reinforcement learning demo_29,Mol_2
83,N=c1cc(-c2ccccc2-c2cccc3cnccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cc(F)cc3cnccc23)cc[nH]1,1,0.561404585838318,0.971293807029724,-12.4469995498657,0.88648521900177,Reinforcement learning demo_30,Mol_2
109,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cc(F)ccc1-c1cc(-c2cc(F)cc(F)c2)c2[nH]c(=O)[nH]c(=O)c2c1,1,0.543620765209198,0.977030158042908,-12.6059999465942,0.886079370975494,Reinforcement learning demo_31,Mol_2
94,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cnn(C)c3)cc3c(=O)[nH]c(=N)[nH]c23)c1,1,0.526963770389557,0.982846200466156,-12.8129997253418,0.885866105556488,Reinforcement learning demo_32,Mol_2
75,N=c1[nH]c(-c2ccccc2-c2cccc3ccccc23)nc(=O)[nH]1,N=c1[nH]c(-c2ccccc2-c2cccc3ccc(F)cc23)nc(=O)[nH]1,1,0.526407837867737,0.981873869895935,-12.7740001678467,0.884980082511902,Reinforcement learning demo_33,Mol_2
90,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cn[nH]c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.529976665973663,0.978860437870026,-12.664999961853,0.88371068239212,Reinforcement learning demo_34,Mol_2
117,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2cccc(F)c2)c2[nH]c(=O)[nH]c(=O)c2c1,1,0.576111733913422,0.962396442890167,-12.2530002593994,0.883512735366821,Reinforcement learning demo_35,Mol_2
118,O=c1[nH]c(=O)c2cc(-c3cccnc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cncc(O)c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.519994735717773,0.982026875019074,-12.7799997329712,0.883288621902466,Reinforcement learning demo_36,Mol_2
110,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3cc(F)cc(F)c3)c3[nH]c(=N)[nH]c(=O)c3c2)cn1,1,0.517085731029511,0.98296707868576,-12.8179998397827,0.883167147636414,Reinforcement learning demo_37,Mol_2
96,N=c1ccc2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cnn(C)c3)cc3ccc(=N)[nH]c23)c1,1,0.576574325561523,0.961554229259491,-12.2370004653931,0.882986426353455,Reinforcement learning demo_38,Mol_2
118,N=c1ccc(-c2cc(-c3ccccc3)c3ccccc3c2)c[nH]1,Cc1cccc(-c2cc(-c3ccc(=N)[nH]c3)cc3ccccc23)c1,1,0.504872143268585,0.986267626285553,-12.9700002670288,0.882116436958313,Reinforcement learning demo_39,Mol_2
60,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,NC(=O)c1ccccc1-c1cc2ccccc2c2c(=O)[nH]c(=O)[nH]c12,1,0.489510715007782,0.99235212802887,-13.3809995651245,0.88209468126297,Reinforcement learning demo_40,Mol_2
83,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,Cc1ccc(-c2ccccc2-c2cc[nH]c(=N)c2)c2ccccc12,1,0.504872143268585,0.986011922359467,-12.9569997787476,0.881925821304321,Reinforcement learning demo_41,Mol_2
115,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3cccc(F)c3)c3[nH]c(=N)[nH]c(=O)c3c2)cn1,1,0.525305151939392,0.977698683738708,-12.6269998550415,0.881534814834595,Reinforcement learning demo_42,Mol_2
80,N=c1nc[nH]c2c(-c3ccccc3)cc3ccccc3c12,N=c1nc[nH]c2c(-c3ccccc3C(N)=O)cc3ccccc3c12,1,0.495928406715393,0.989014327526092,-13.1269998550415,0.881533145904541,Reinforcement learning demo_43,Mol_2
110,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,CCc1ccccc1-c1cc(-c2cccc(C)c2)c2[nH]c(=O)[nH]c(=O)c2c1,1,0.570518612861633,0.961340844631195,-12.2329998016357,0.881271004676819,Reinforcement learning demo_44,Mol_2
102,c1ccc(-c2cc(-c3ccccc3)c3ccccc3c2)cc1,Cc1ccccc1-c1cc(-c2ccccc2C(N)=O)c2ccccc2c1,1,0.520762860774994,0.979008853435516,-12.6700000762939,0.88124269247055,Reinforcement learning demo_45,Mol_2
99,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,Cc1ccc2cccc(-c3ccccc3-c3cc[nH]c(=N)c3)c2c1,1,0.504872143268585,0.984920024871826,-12.9040002822876,0.881111860275269,Reinforcement learning demo_46,Mol_2
87,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3cccnc3)c2[nH]1,Cc1ccncc1-c1cc(-c2cnn(C)c2)cc2c(=O)[nH]c(=O)[nH]c12,1,0.586124122142792,0.955683648586273,-12.1339998245239,0.880900263786316,Reinforcement learning demo_47,Mol_2
96,c1ccc(COc2ccc3cccc(-c4ccccc4-c4nn[nH]n4)c3c2)nc1,c1ccc(COc2ccc3cccc(-c4ccccc4-c4nn[nH]n4)c3c2)nc1,1,0.4805066883564,0.994286715984344,-13.585000038147,0.880797863006592,Reinforcement learning demo_48,Mol_2
106,N=c1cc(-c2ccccc2-c2ccccc2)cc[nH]1,Cc1c(Cl)cccc1-c1ccccc1-c1cc[nH]c(=N)c1,1,0.682064712047577,0.926803886890411,-11.7639999389648,0.880631327629089,Reinforcement learning demo_49,Mol_2
80,N=c1nc[nH]c2c(-c3ccccc3)cc3ccccc3c12,CN=c1nc[nH]c2c(-c3ccc(F)cc3F)cc3ccccc3c12,1,0.524723052978516,0.976441562175751,-12.5880002975464,0.880427420139313,Reinforcement learning demo_50,Mol_2
90,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,Cc1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2c1,1,0.605781018733978,0.948754727840424,-12.0279998779297,0.880401790142059,Reinforcement learning demo_51,Mol_2
102,N=c1cc2c(c[nH]1)c(-c1ccccc1)cc1ccccc12,CN=c1cc2c(c[nH]1)c(-c1ccccc1C)cc1ccccc12,1,0.487694442272186,0.990780055522919,-13.25,0.880384385585785,Reinforcement learning demo_52,Mol_2
99,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3ccncc3)c2[nH]1,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3ccncc3)c2[nH]1,1,0.596734046936035,0.95027232170105,-12.0500001907349,0.879367113113403,Reinforcement learning demo_53,Mol_2
94,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,Cc1cccc(-c2cccc3c(=O)[nH]c(=O)[nH]c23)c1-c1nn[nH]n1,1,0.515009343624115,0.978650987148285,-12.6579999923706,0.879344522953033,Reinforcement learning demo_54,Mol_2
103,c1ccc(-c2cccc3[nH]ccc23)c(-c2ccncc2)c1,NC(=O)c1cc2c(-c3ccccc3-c3ccncc3)cccc2[nH]1,1,0.599918127059937,0.948894441127777,-12.0299997329712,0.879083693027496,Reinforcement learning demo_55,Mol_2
98,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2ccncc2)cc2c(=O)[nH]c(=O)[nH]c12,1,0.592346131801605,0.951282560825348,-12.0649995803833,0.87906414270401,Reinforcement learning demo_56,Mol_2
82,c1ccc(-c2cccc3ccccc23)c(-c2cn[nH]c2)c1,Fc1cccc(-c2cccc3ccccc3-2)c1-c1cn[nH]c1,1,0.549963176250458,0.964769124984741,-12.3000001907349,0.878499984741211,Reinforcement learning demo_57,Mol_2
60,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,1,0.605205476284027,0.944541156291962,-11.9700002670288,0.877003252506256,Reinforcement learning demo_58,Mol_2
73,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,c1ccc(-c2nn[nH]n2)c(-c2cccc3ccccc3-2)c1,1,0.605205476284027,0.944541156291962,-11.9700002670288,0.877003252506256,Reinforcement learning demo_59,Mol_2
102,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,NC(=O)c1ccccc1-c1cc2cc(F)ccc2c2c(=O)[nH]c(=O)[nH]c12,1,0.483011454343796,0.988069415092468,-13.0690002441406,0.876965403556824,Reinforcement learning demo_60,Mol_2
118,O=c1[nH]ncc2c(-c3ccccc3)c3ccccc3cc12,C=Cc1cccc(-c2c3ccccc3cc3c(=O)[nH]ncc23)c1,1,0.557930111885071,0.959981322288513,-12.2080001831055,0.876965045928955,Reinforcement learning demo_61,Mol_2
74,N=c1nc[nH]c2c(-c3ccccc3)cc3ccccc3c12,N=c1nc[nH]c2c(-c3ccc(F)cc3Cl)cc3ccccc3c12,1,0.491931647062302,0.984398365020752,-12.8800001144409,0.876919806003571,Reinforcement learning demo_62,Mol_2
88,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,COc1cccc(-c2cc(-c3cnn(C)c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.594024658203125,0.947908580303192,-12.0159997940063,0.876878559589386,Reinforcement learning demo_63,Mol_2
108,c1ccc(-c2cccc3cccnc23)c(-c2nn[nH]n2)c1,Cc1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2n1,1,0.613353490829468,0.941842794418335,-11.9350004196167,0.876867234706879,Reinforcement learning demo_64,Mol_2
102,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,COc1ccc2cccc(-c3ccccc3-c3cc[nH]c(=N)c3)c2c1,1,0.547279894351959,0.963424324989319,-12.2729997634888,0.876764416694641,Reinforcement learning demo_65,Mol_2
97,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2cnn(C)c2)cc2c(=O)[nH]c(=N)[nH]c12,1,0.526963770389557,0.970397770404816,-12.4250001907349,0.876506090164185,Reinforcement learning demo_66,Mol_2
113,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccc(F)cc3)c2[nH]1,1,0.591567099094391,0.946614503860474,-11.9980001449585,0.875275909900665,Reinforcement learning demo_67,Mol_2
80,N=c1ccc(-c2cc(-c3ccccc3)c3ccccc3n2)c[nH]1,Cc1cccc(F)c1-c1cc(-c2ccc(=N)[nH]c2)nc2ccccc12,1,0.543904542922974,0.962396442890167,-12.2530002593994,0.875082075595856,Reinforcement learning demo_68,Mol_2
98,c1cc(-c2ccccc2-c2nn[nH]n2)cc(-c2ccccc2-c2nn[nH]n2)c1,Fc1ccc(-c2nn[nH]n2)c(-c2ccc(F)c(-c3ccccc3-c3nn[nH]n3)c2)c1,1,0.474883943796158,0.988567769527435,-13.0989999771118,0.874856114387512,Reinforcement learning demo_69,Mol_2
85,O=c1[nH]c2cc(-c3ccccc3)c3c(=O)c4ccccc4ccc3c2[nH]1,Cc1cc(F)ccc1-c1cc2[nH]c(=O)[nH]c2c2ccc3ccccc3c(=O)c12,1,0.451506525278091,0.998319208621979,-14.4379997253418,0.874651789665222,Reinforcement learning demo_70,Mol_2
118,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccccc3C(N)=O)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.514959871768951,0.97239625453949,-12.4750003814697,0.874644637107849,Reinforcement learning demo_71,Mol_2
116,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3ccc(F)cc3)c3[nH]c(=N)[nH]c(=O)c3c2)cn1,1,0.525305151939392,0.968126356601715,-12.3719997406006,0.87433660030365,Reinforcement learning demo_72,Mol_2
102,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cccc3ccc(F)cc23)cc[nH]1,1,0.515363335609436,0.971731901168823,-12.4580001831055,0.874260723590851,Reinforcement learning demo_73,Mol_2
78,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,C=Cc1cccc2c1cc(-c1ccc(F)cc1F)c1[nH]c(=O)[nH]c(=O)c12,1,0.537595510482788,0.963424324989319,-12.2729997634888,0.874159395694733,Reinforcement learning demo_74,Mol_2
111,O=c1[nH]c(=O)c2nc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(F)c1-c1cc(-c2cccc(F)c2)c2[nH]c(=O)[nH]c(=O)c2n1,1,0.570367276668549,0.951813340187073,-12.0729999542236,0.873947978019714,Reinforcement learning demo_75,Mol_2
99,N=c1cc(-c2ccccc2-c2ccccc2)cc[nH]1,N=c1cc(-c2ccccc2-c2ccccc2C(F)C(N)=O)cc[nH]1,1,0.676556289196014,0.919669270515442,-11.6940002441406,0.873796641826629,Reinforcement learning demo_76,Mol_2
59,N=c1nc(-c2ccccc2-c2ccc3ccccc3c2)cc[nH]1,N=c1nc(-c2ccccc2-c2ccc3ccccc3c2)cc(F)[nH]1,1,0.525171756744385,0.966813027858734,-12.3430004119873,0.873311042785645,Reinforcement learning demo_77,Mol_2
114,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3cccc(F)c3)cc(-c3cccc(F)c3)c2[nH]1,1,0.577005982398987,0.948684692382812,-12.0270004272461,0.873236000537872,Reinforcement learning demo_78,Mol_2
66,O=c1[nH]c(=O)c2c(cc(-c3ccccc3)c3ccccc32)[nH]1,NC(=O)c1ccccc1-c1cc2[nH]c(=O)[nH]c(=O)c2c2cc(F)cc(F)c12,1,0.473437041044235,0.986896216869354,-13.0030002593994,0.873179018497467,Reinforcement learning demo_79,Mol_2
77,c1ccc(-c2cccc3ccccc23)c(-c2cn[nH]c2)c1,Fc1ccc2cccc(-c3ccccc3-c3cn[nH]c3)c2c1,1,0.549963176250458,0.957535147666931,-12.164999961853,0.873007297515869,Reinforcement learning demo_80,Mol_2
53,c1ccc(-c2cccc3cc4ccccc4cc23)c(-c2nn[nH]n2)c1,c1ccc(-c2cccc3cc4ccccc4cc23)c(-c2nn[nH]n2)c1,1,0.473116457462311,0.986537873744965,-12.9840002059937,0.872816264629364,Reinforcement learning demo_81,Mol_2
103,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cccc3ccc(O)cc23)cc[nH]1,1,0.494004607200623,0.977979362010956,-12.6359996795654,0.872763454914093,Reinforcement learning demo_82,Mol_2
92,N=c1nc2c(-c3ccccc3)cc(-c3cn[nH]c3)cc2c[nH]1,Cc1cccc(-c2cc(-c3cnn(C)c3)cc3c[nH]c(=N)nc23)c1,1,0.594826996326447,0.941921591758728,-11.9359998703003,0.872457027435303,Reinforcement learning demo_83,Mol_2
110,O=c1[nH]c(=O)c2cccc(-c3ccccc3)c2[nH]1,Cc1cc(-c2cccc(F)c2)c2[nH]c(=O)[nH]c(=O)c2c1,1,0.712380468845367,0.908374786376953,-11.5939998626709,0.872314095497131,Reinforcement learning demo_84,Mol_2
65,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,1,0.52345883846283,0.966113388538361,-12.3280000686646,0.872309327125549,Reinforcement learning demo_85,Mol_2
112,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,O=c1[nH]c(=O)c2cccc(-c3cccc(F)c3-c3nn[nH]n3)c2[nH]1,1,0.511569261550903,0.970148682594299,-12.418999671936,0.871998965740204,Reinforcement learning demo_86,Mol_2
92,O=c1ccc2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,NC(=O)c1ccccc1-c1cc(-c2cccc(F)c2)c2[nH]c(=O)ccc2c1,1,0.578417837619782,0.946176469326019,-11.9919996261597,0.871666610240936,Reinforcement learning demo_87,Mol_2
99,O=c1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,O=c1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,1,0.592793583869934,0.941526710987091,-11.9309997558594,0.871654689311981,Reinforcement learning demo_88,Mol_2
70,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3cn[nH]c3)c2[nH]1,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3cn[nH]c3)c2[nH]1,1,0.529980182647705,0.962604224681854,-12.2569999694824,0.871464610099793,Reinforcement learning demo_89,Mol_2
98,O=c1c2ccccc2[nH]c2c(-c3ccccc3-c3nn[nH]n3)cccc12,O=c1c2ccccc2[nH]c2c(-c3ccccc3-c3nn[nH]n3)cccc12,1,0.481697231531143,0.980955302715302,-12.7390003204346,0.871304631233215,Reinforcement learning demo_90,Mol_2
59,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,O=c1[nH]c(=O)c2c([nH]1)c(-c1cccc(F)c1)cc1ccccc12,1,0.530444622039795,0.96208268404007,-12.2469997406006,0.871198236942291,Reinforcement learning demo_91,Mol_2
113,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,O=c1[nH]c(=O)c2cccc(-c3cc(F)ccc3-c3nn[nH]n3)c2[nH]1,1,0.511569261550903,0.968872666358948,-12.3889999389648,0.871043145656586,Reinforcement learning demo_92,Mol_2
87,N=c1ccc2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3ccccc3Cl)c3[nH]c(=N)ccc3c2)cn1,1,0.561648786067963,0.950880825519562,-12.0590000152588,0.870995402336121,Reinforcement learning demo_93,Mol_2
118,N=c1[nH]c(-c2ccccc2-c2ccccc2)nc(=O)[nH]1,N=c1[nH]c(-c2ccccc2-c2ccccc2Cl)nc(=O)[nH]1,1,0.678973197937012,0.915312469005585,-11.6540002822876,0.870863199234009,Reinforcement learning demo_94,Mol_2
93,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2ccc(F)cc2F)c2[nH]c(=O)[nH]c(=O)c2c1,1,0.561477541923523,0.950475931167602,-12.0530004501343,0.870642125606537,Reinforcement learning demo_95,Mol_2
107,O=c1[nH]c(=O)c2cccc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(C)cc3c(=O)[nH]c(=O)[nH]c23)c1,1,0.710357785224915,0.906684041023254,-11.5799999237061,0.870548188686371,Reinforcement learning demo_96,Mol_2
89,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,Fc1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2c1,1,0.610207259654999,0.933974742889404,-11.8409996032715,0.870012521743774,Reinforcement learning demo_97,Mol_2
116,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3ccnnc3)c2[nH]1,Cc1cccc(-c2cccc3c(=O)[nH]c(=O)[nH]c23)c1-c1cnnc(N)c1,1,0.514809727668762,0.966207504272461,-12.3299999237061,0.869961023330689,Reinforcement learning demo_98,Mol_2
